filename,image_path,mask_path,width,height,channels,polyp_pixels,total_pixels,area_pct,size_bucket,is_clean_binary
cju1fyb1d69et0878muzdak9u.jpg,Data/Kvasir-SEG/images/cju1fyb1d69et0878muzdak9u.jpg,Data/Kvasir-SEG/masks/cju1fyb1d69et0878muzdak9u.jpg,622,528,3,32460,328416,9.8838,Medium,False
cju1g20bdwq6u0835e16xugcd.jpg,Data/Kvasir-SEG/images/cju1g20bdwq6u0835e16xugcd.jpg,Data/Kvasir-SEG/masks/cju1g20bdwq6u0835e16xugcd.jpg,622,531,3,64375,330282,19.4909,Medium,False
cju1g4nsb6ngy0799l4ezm8ab.jpg,Data/Kvasir-SEG/images/cju1g4nsb6ngy0799l4ezm8ab.jpg,Data/Kvasir-SEG/masks/cju1g4nsb6ngy0799l4ezm8ab.jpg,568,529,3,31088,300472,10.3464,Medium,False
cju1gghyjwxt80835vx0wgxw0.jpg,Data/Kvasir-SEG/images/cju1gghyjwxt80835vx0wgxw0.jpg,Data/Kvasir-SEG/masks/cju1gghyjwxt80835vx0wgxw0.jpg,621,529,3,68882,328509,20.9681,Large,False
cju1gi7jlwyld0835cdf6g6qz.jpg,Data/Kvasir-SEG/images/cju1gi7jlwyld0835cdf6g6qz.jpg,Data/Kvasir-SEG/masks/cju1gi7jlwyld0835cdf6g6qz.jpg,611,529,3,15256,323219,4.72,Small,False
cju1gkndf6yi10801o1qnje19.jpg,Data/Kvasir-SEG/images/cju1gkndf6yi10801o1qnje19.jpg,Data/Kvasir-SEG/masks/cju1gkndf6yi10801o1qnje19.jpg,623,528,3,34787,328944,10.5754,Medium,False
cju1gv7106qd008784gk603mg.jpg,Data/Kvasir-SEG/images/cju1gv7106qd008784gk603mg.jpg,Data/Kvasir-SEG/masks/cju1gv7106qd008784gk603mg.jpg,622,531,3,49434,330282,14.9672,Medium,False
cju1h5w4wxajx0835mc954kxy.jpg,Data/Kvasir-SEG/images/cju1h5w4wxajx0835mc954kxy.jpg,Data/Kvasir-SEG/masks/cju1h5w4wxajx0835mc954kxy.jpg,622,528,3,27778,328416,8.4582,Medium,False
cju1h89h6xbnx08352k2790o9.jpg,Data/Kvasir-SEG/images/cju1h89h6xbnx08352k2790o9.jpg,Data/Kvasir-SEG/masks/cju1h89h6xbnx08352k2790o9.jpg,570,531,3,25412,302670,8.3959,Medium,False
cju1haab178i70799tk9z8y8x.jpg,Data/Kvasir-SEG/images/cju1haab178i70799tk9z8y8x.jpg,Data/Kvasir-SEG/masks/cju1haab178i70799tk9z8y8x.jpg,525,531,3,28913,278775,10.3714,Medium,False
cju1hhj6mxfp90835n3wofrap.jpg,Data/Kvasir-SEG/images/cju1hhj6mxfp90835n3wofrap.jpg,Data/Kvasir-SEG/masks/cju1hhj6mxfp90835n3wofrap.jpg,622,530,3,11758,329660,3.5667,Small,False
cju1hirfi7ekp0855q0vgm9qq.jpg,Data/Kvasir-SEG/images/cju1hirfi7ekp0855q0vgm9qq.jpg,Data/Kvasir-SEG/masks/cju1hirfi7ekp0855q0vgm9qq.jpg,605,529,3,14945,320045,4.6697,Small,False
cju1hmff8tkp809931jps6fbr.jpg,Data/Kvasir-SEG/images/cju1hmff8tkp809931jps6fbr.jpg,Data/Kvasir-SEG/masks/cju1hmff8tkp809931jps6fbr.jpg,587,530,3,121530,311110,39.0634,Large,False
cju1hp9i2xu8e0988u2dazk7m.jpg,Data/Kvasir-SEG/images/cju1hp9i2xu8e0988u2dazk7m.jpg,Data/Kvasir-SEG/masks/cju1hp9i2xu8e0988u2dazk7m.jpg,490,531,3,33393,260190,12.8341,Medium,False
cju1hs0za7jha0855vj0mdrjt.jpg,Data/Kvasir-SEG/images/cju1hs0za7jha0855vj0mdrjt.jpg,Data/Kvasir-SEG/masks/cju1hs0za7jha0855vj0mdrjt.jpg,571,531,3,52980,303201,17.4736,Medium,False
cju1hyolc7aqu0878rrkfn1lr.jpg,Data/Kvasir-SEG/images/cju1hyolc7aqu0878rrkfn1lr.jpg,Data/Kvasir-SEG/masks/cju1hyolc7aqu0878rrkfn1lr.jpg,1348,1070,3,110289,1442360,7.6464,Medium,False
cju2hdr06v2bq0799mbm3bks1.jpg,Data/Kvasir-SEG/images/cju2hdr06v2bq0799mbm3bks1.jpg,Data/Kvasir-SEG/masks/cju2hdr06v2bq0799mbm3bks1.jpg,621,530,3,77584,329130,23.5724,Large,False
cju2hewssldzx0835ep795xu0.jpg,Data/Kvasir-SEG/images/cju2hewssldzx0835ep795xu0.jpg,Data/Kvasir-SEG/masks/cju2hewssldzx0835ep795xu0.jpg,576,530,3,12928,305280,4.2348,Small,False
cju2hfqnmhisa0993gpleeldd.jpg,Data/Kvasir-SEG/images/cju2hfqnmhisa0993gpleeldd.jpg,Data/Kvasir-SEG/masks/cju2hfqnmhisa0993gpleeldd.jpg,621,530,3,6194,329130,1.8819,Small,False
cju2hgsptlfam0835o3b59h1o.jpg,Data/Kvasir-SEG/images/cju2hgsptlfam0835o3b59h1o.jpg,Data/Kvasir-SEG/masks/cju2hgsptlfam0835o3b59h1o.jpg,530,528,3,6908,279840,2.4686,Small,False
cju2hjrqcvi2j0801bx1i6gxg.jpg,Data/Kvasir-SEG/images/cju2hjrqcvi2j0801bx1i6gxg.jpg,Data/Kvasir-SEG/masks/cju2hjrqcvi2j0801bx1i6gxg.jpg,599,531,3,4926,318069,1.5487,Small,False
cju2hlm19vjjf0801o69qnber.jpg,Data/Kvasir-SEG/images/cju2hlm19vjjf0801o69qnber.jpg,Data/Kvasir-SEG/masks/cju2hlm19vjjf0801o69qnber.jpg,570,530,3,44819,302100,14.8358,Medium,False
cju2hos57llxm08359g92p6jj.jpg,Data/Kvasir-SEG/images/cju2hos57llxm08359g92p6jj.jpg,Data/Kvasir-SEG/masks/cju2hos57llxm08359g92p6jj.jpg,622,529,3,44285,329038,13.4589,Medium,False
cju2hqt33lmra0988fr5ijv8j.jpg,Data/Kvasir-SEG/images/cju2hqt33lmra0988fr5ijv8j.jpg,Data/Kvasir-SEG/masks/cju2hqt33lmra0988fr5ijv8j.jpg,602,528,3,47583,317856,14.97,Medium,False
cju2htabevq9108015qjei0x7.jpg,Data/Kvasir-SEG/images/cju2htabevq9108015qjei0x7.jpg,Data/Kvasir-SEG/masks/cju2htabevq9108015qjei0x7.jpg,332,487,3,73908,161684,45.7114,Large,False
cju2hugv9vget0799hhk7ksvg.jpg,Data/Kvasir-SEG/images/cju2hugv9vget0799hhk7ksvg.jpg,Data/Kvasir-SEG/masks/cju2hugv9vget0799hhk7ksvg.jpg,613,529,3,5195,324277,1.602,Small,False
cju2hw5gjlr5h0988so2qqres.jpg,Data/Kvasir-SEG/images/cju2hw5gjlr5h0988so2qqres.jpg,Data/Kvasir-SEG/masks/cju2hw5gjlr5h0988so2qqres.jpg,621,530,3,64335,329130,19.547,Medium,False
cju2hx006vidl0799igm81vmh.jpg,Data/Kvasir-SEG/images/cju2hx006vidl0799igm81vmh.jpg,Data/Kvasir-SEG/masks/cju2hx006vidl0799igm81vmh.jpg,622,528,3,8361,328416,2.5459,Small,False
cju2i03ptvkiu0799xbbd4det.jpg,Data/Kvasir-SEG/images/cju2i03ptvkiu0799xbbd4det.jpg,Data/Kvasir-SEG/masks/cju2i03ptvkiu0799xbbd4det.jpg,600,528,3,25626,316800,8.089,Medium,False
cju2i3hzclw3o0988rrgh911i.jpg,Data/Kvasir-SEG/images/cju2i3hzclw3o0988rrgh911i.jpg,Data/Kvasir-SEG/masks/cju2i3hzclw3o0988rrgh911i.jpg,598,531,3,98757,317538,31.1008,Large,False
cju2i6acqvo6l0799u20fift8.jpg,Data/Kvasir-SEG/images/cju2i6acqvo6l0799u20fift8.jpg,Data/Kvasir-SEG/masks/cju2i6acqvo6l0799u20fift8.jpg,623,546,3,47085,340158,13.8421,Medium,False
cju2i8br1vqtd08784u6vmcjk.jpg,Data/Kvasir-SEG/images/cju2i8br1vqtd08784u6vmcjk.jpg,Data/Kvasir-SEG/masks/cju2i8br1vqtd08784u6vmcjk.jpg,622,531,3,61465,330282,18.6099,Medium,False
cju2iatlki5u309930zmgkv6h.jpg,Data/Kvasir-SEG/images/cju2iatlki5u309930zmgkv6h.jpg,Data/Kvasir-SEG/masks/cju2iatlki5u309930zmgkv6h.jpg,621,522,3,77866,324162,24.0207,Large,False
cju2igw4gvxds0878808qj398.jpg,Data/Kvasir-SEG/images/cju2igw4gvxds0878808qj398.jpg,Data/Kvasir-SEG/masks/cju2igw4gvxds0878808qj398.jpg,626,546,3,149969,341796,43.8768,Large,False
cju2ij9uiic2l09933ljiv6gm.jpg,Data/Kvasir-SEG/images/cju2ij9uiic2l09933ljiv6gm.jpg,Data/Kvasir-SEG/masks/cju2ij9uiic2l09933ljiv6gm.jpg,617,530,3,11910,327010,3.6421,Small,False
cju2lberzkdzm09938cl40pog.jpg,Data/Kvasir-SEG/images/cju2lberzkdzm09938cl40pog.jpg,Data/Kvasir-SEG/masks/cju2lberzkdzm09938cl40pog.jpg,605,528,3,67174,319440,21.0287,Large,False
cju2lcyfgkf5809932fn9gucn.jpg,Data/Kvasir-SEG/images/cju2lcyfgkf5809932fn9gucn.jpg,Data/Kvasir-SEG/masks/cju2lcyfgkf5809932fn9gucn.jpg,571,530,3,19262,302630,6.3649,Medium,False
cju2lejzcy4pc0878c9rlonot.jpg,Data/Kvasir-SEG/images/cju2lejzcy4pc0878c9rlonot.jpg,Data/Kvasir-SEG/masks/cju2lejzcy4pc0878c9rlonot.jpg,571,530,3,65855,302630,21.7609,Large,False
cju2lyynuymli0855g7fxgbhe.jpg,Data/Kvasir-SEG/images/cju2lyynuymli0855g7fxgbhe.jpg,Data/Kvasir-SEG/masks/cju2lyynuymli0855g7fxgbhe.jpg,612,519,3,14432,317628,4.5437,Small,False
cju2lz8vqktne0993fuym6drw.jpg,Data/Kvasir-SEG/images/cju2lz8vqktne0993fuym6drw.jpg,Data/Kvasir-SEG/masks/cju2lz8vqktne0993fuym6drw.jpg,613,531,3,19321,325503,5.9357,Medium,False
cju2m56cryvqd0801gtn2yp8t.jpg,Data/Kvasir-SEG/images/cju2m56cryvqd0801gtn2yp8t.jpg,Data/Kvasir-SEG/masks/cju2m56cryvqd0801gtn2yp8t.jpg,616,546,3,13415,336336,3.9886,Small,False
cju2m71z2ywwv080131bcrsd3.jpg,Data/Kvasir-SEG/images/cju2m71z2ywwv080131bcrsd3.jpg,Data/Kvasir-SEG/masks/cju2m71z2ywwv080131bcrsd3.jpg,570,531,3,26948,302670,8.9034,Medium,False
cju2ma647l0nj0993ot4deq2q.jpg,Data/Kvasir-SEG/images/cju2ma647l0nj0993ot4deq2q.jpg,Data/Kvasir-SEG/masks/cju2ma647l0nj0993ot4deq2q.jpg,621,547,3,43549,339687,12.8203,Medium,False
cju2mfjndoz700988b9lc3zeq.jpg,Data/Kvasir-SEG/images/cju2mfjndoz700988b9lc3zeq.jpg,Data/Kvasir-SEG/masks/cju2mfjndoz700988b9lc3zeq.jpg,622,531,3,31580,330282,9.5615,Medium,False
cju2mh8t6p07008350e01tx2a.jpg,Data/Kvasir-SEG/images/cju2mh8t6p07008350e01tx2a.jpg,Data/Kvasir-SEG/masks/cju2mh8t6p07008350e01tx2a.jpg,588,528,3,19327,310464,6.2252,Medium,False
cju2nbdpmlmcj0993s1cht0dz.jpg,Data/Kvasir-SEG/images/cju2nbdpmlmcj0993s1cht0dz.jpg,Data/Kvasir-SEG/masks/cju2nbdpmlmcj0993s1cht0dz.jpg,584,530,3,78606,309520,25.3961,Large,False
cju2nd7l7z98o0799gfjvyfmw.jpg,Data/Kvasir-SEG/images/cju2nd7l7z98o0799gfjvyfmw.jpg,Data/Kvasir-SEG/masks/cju2nd7l7z98o0799gfjvyfmw.jpg,1348,1070,3,267577,1442360,18.5513,Medium,False
cju2nfnvxzdkd0878399axlco.jpg,Data/Kvasir-SEG/images/cju2nfnvxzdkd0878399axlco.jpg,Data/Kvasir-SEG/masks/cju2nfnvxzdkd0878399axlco.jpg,598,546,3,39569,326508,12.1188,Medium,False
cju2nguelpmlj0835rojdn097.jpg,Data/Kvasir-SEG/images/cju2nguelpmlj0835rojdn097.jpg,Data/Kvasir-SEG/masks/cju2nguelpmlj0835rojdn097.jpg,591,529,3,51907,312639,16.6029,Medium,False
cju2nnqrqzp580855z8mhzgd6.jpg,Data/Kvasir-SEG/images/cju2nnqrqzp580855z8mhzgd6.jpg,Data/Kvasir-SEG/masks/cju2nnqrqzp580855z8mhzgd6.jpg,569,518,3,170203,294742,57.7464,Large,False
cju2np2k9zi3v079992ypxqkn.jpg,Data/Kvasir-SEG/images/cju2np2k9zi3v079992ypxqkn.jpg,Data/Kvasir-SEG/masks/cju2np2k9zi3v079992ypxqkn.jpg,603,531,3,32192,320193,10.0539,Medium,False
cju2nqapmzvk20801f9us40dx.jpg,Data/Kvasir-SEG/images/cju2nqapmzvk20801f9us40dx.jpg,Data/Kvasir-SEG/masks/cju2nqapmzvk20801f9us40dx.jpg,626,547,3,45352,342422,13.2445,Medium,False
cju2nsmwjlzyl0993jl80chvz.jpg,Data/Kvasir-SEG/images/cju2nsmwjlzyl0993jl80chvz.jpg,Data/Kvasir-SEG/masks/cju2nsmwjlzyl0993jl80chvz.jpg,625,547,3,16407,341875,4.7991,Small,False
cju2ntxtdzlvu0799xl3j9pan.jpg,Data/Kvasir-SEG/images/cju2ntxtdzlvu0799xl3j9pan.jpg,Data/Kvasir-SEG/masks/cju2ntxtdzlvu0799xl3j9pan.jpg,626,547,3,9215,342422,2.6911,Small,False
cju2nyc5f02m40801ojqbtiea.jpg,Data/Kvasir-SEG/images/cju2nyc5f02m40801ojqbtiea.jpg,Data/Kvasir-SEG/masks/cju2nyc5f02m40801ojqbtiea.jpg,622,531,3,32125,330282,9.7265,Medium,False
cju2oi8sq0i2y0801mektzvw8.jpg,Data/Kvasir-SEG/images/cju2oi8sq0i2y0801mektzvw8.jpg,Data/Kvasir-SEG/masks/cju2oi8sq0i2y0801mektzvw8.jpg,1348,1070,3,1101059,1442360,76.3373,Large,False
cju2okvco06xc0799kxe5n1qh.jpg,Data/Kvasir-SEG/images/cju2okvco06xc0799kxe5n1qh.jpg,Data/Kvasir-SEG/masks/cju2okvco06xc0799kxe5n1qh.jpg,577,530,3,101431,305810,33.168,Large,False
cju2omjpeqj5a0988pjdlb8l1.jpg,Data/Kvasir-SEG/images/cju2omjpeqj5a0988pjdlb8l1.jpg,Data/Kvasir-SEG/masks/cju2omjpeqj5a0988pjdlb8l1.jpg,566,530,3,78592,299980,26.1991,Large,False
cju2oo0wh0bqy0878biujeyhe.jpg,Data/Kvasir-SEG/images/cju2oo0wh0bqy0878biujeyhe.jpg,Data/Kvasir-SEG/masks/cju2oo0wh0bqy0878biujeyhe.jpg,621,530,3,27091,329130,8.2311,Medium,False
cju2oq5570avm079959o20op1.jpg,Data/Kvasir-SEG/images/cju2oq5570avm079959o20op1.jpg,Data/Kvasir-SEG/masks/cju2oq5570avm079959o20op1.jpg,626,547,3,67982,342422,19.8533,Medium,False
cju2osuru0ki00855txo0n3uu.jpg,Data/Kvasir-SEG/images/cju2osuru0ki00855txo0n3uu.jpg,Data/Kvasir-SEG/masks/cju2osuru0ki00855txo0n3uu.jpg,594,528,3,55169,313632,17.5904,Medium,False
cju2otvvv0l7z0855x7we8cb0.jpg,Data/Kvasir-SEG/images/cju2otvvv0l7z0855x7we8cb0.jpg,Data/Kvasir-SEG/masks/cju2otvvv0l7z0855x7we8cb0.jpg,571,531,3,22156,303201,7.3074,Medium,False
cju2ouil2mssu0993hvxsed6d.jpg,Data/Kvasir-SEG/images/cju2ouil2mssu0993hvxsed6d.jpg,Data/Kvasir-SEG/masks/cju2ouil2mssu0993hvxsed6d.jpg,605,511,3,9344,309155,3.0224,Small,False
cju2p0eveqtdc0835gpi3p93i.jpg,Data/Kvasir-SEG/images/cju2p0eveqtdc0835gpi3p93i.jpg,Data/Kvasir-SEG/masks/cju2p0eveqtdc0835gpi3p93i.jpg,622,528,3,36265,328416,11.0424,Medium,False
cju2p4ddkmzxj0993p94o62av.jpg,Data/Kvasir-SEG/images/cju2p4ddkmzxj0993p94o62av.jpg,Data/Kvasir-SEG/masks/cju2p4ddkmzxj0993p94o62av.jpg,592,529,3,26526,313168,8.4702,Medium,False
cju2p91qir00k08350ddfif0w.jpg,Data/Kvasir-SEG/images/cju2p91qir00k08350ddfif0w.jpg,Data/Kvasir-SEG/masks/cju2p91qir00k08350ddfif0w.jpg,1348,1070,3,73464,1442360,5.0933,Medium,False
cju2pag1f0s4r0878h52uq83s.jpg,Data/Kvasir-SEG/images/cju2pag1f0s4r0878h52uq83s.jpg,Data/Kvasir-SEG/masks/cju2pag1f0s4r0878h52uq83s.jpg,570,530,3,16269,302100,5.3853,Medium,False
cju2phaksnahz0993yxogjcpv.jpg,Data/Kvasir-SEG/images/cju2phaksnahz0993yxogjcpv.jpg,Data/Kvasir-SEG/masks/cju2phaksnahz0993yxogjcpv.jpg,622,528,3,15664,328416,4.7696,Small,False
cju2pjb9v0ywn0878j5g5n69j.jpg,Data/Kvasir-SEG/images/cju2pjb9v0ywn0878j5g5n69j.jpg,Data/Kvasir-SEG/masks/cju2pjb9v0ywn0878j5g5n69j.jpg,622,529,3,29482,329038,8.9601,Medium,False
cju2pkwt3r8b90988v2ywq1px.jpg,Data/Kvasir-SEG/images/cju2pkwt3r8b90988v2ywq1px.jpg,Data/Kvasir-SEG/masks/cju2pkwt3r8b90988v2ywq1px.jpg,622,530,3,21426,329660,6.4994,Medium,False
cju2pmhtr17a00855cvpelzb0.jpg,Data/Kvasir-SEG/images/cju2pmhtr17a00855cvpelzb0.jpg,Data/Kvasir-SEG/masks/cju2pmhtr17a00855cvpelzb0.jpg,622,530,3,33515,329660,10.1665,Medium,False
cju2qdj95ru8g09886gfi9rsz.jpg,Data/Kvasir-SEG/images/cju2qdj95ru8g09886gfi9rsz.jpg,Data/Kvasir-SEG/masks/cju2qdj95ru8g09886gfi9rsz.jpg,571,531,3,129801,303201,42.8102,Large,False
cju2qfie4rvz508357kad9z5o.jpg,Data/Kvasir-SEG/images/cju2qfie4rvz508357kad9z5o.jpg,Data/Kvasir-SEG/masks/cju2qfie4rvz508357kad9z5o.jpg,622,529,3,33922,329038,10.3094,Medium,False
cju2qh5le1ock0878oahaql7d.jpg,Data/Kvasir-SEG/images/cju2qh5le1ock0878oahaql7d.jpg,Data/Kvasir-SEG/masks/cju2qh5le1ock0878oahaql7d.jpg,622,530,3,46724,329660,14.1734,Medium,False
cju2qn2fzs1vy0988l243cvzy.jpg,Data/Kvasir-SEG/images/cju2qn2fzs1vy0988l243cvzy.jpg,Data/Kvasir-SEG/masks/cju2qn2fzs1vy0988l243cvzy.jpg,597,547,3,67603,326559,20.7016,Large,False
cju2qozsk20cq0855ugrg3cri.jpg,Data/Kvasir-SEG/images/cju2qozsk20cq0855ugrg3cri.jpg,Data/Kvasir-SEG/masks/cju2qozsk20cq0855ugrg3cri.jpg,626,546,3,35953,341796,10.5188,Medium,False
cju2qqn5ys4uo0988ewrt2ip2.jpg,Data/Kvasir-SEG/images/cju2qqn5ys4uo0988ewrt2ip2.jpg,Data/Kvasir-SEG/masks/cju2qqn5ys4uo0988ewrt2ip2.jpg,626,546,3,175567,341796,51.366,Large,False
cju2qs32r1vys07999conmbvx.jpg,Data/Kvasir-SEG/images/cju2qs32r1vys07999conmbvx.jpg,Data/Kvasir-SEG/masks/cju2qs32r1vys07999conmbvx.jpg,622,528,3,5374,328416,1.6363,Small,False
cju2qtee81yd708787bsjr75d.jpg,Data/Kvasir-SEG/images/cju2qtee81yd708787bsjr75d.jpg,Data/Kvasir-SEG/masks/cju2qtee81yd708787bsjr75d.jpg,511,530,3,30091,270830,11.1107,Medium,False
cju2qu37qobl50993aw7ghcfq.jpg,Data/Kvasir-SEG/images/cju2qu37qobl50993aw7ghcfq.jpg,Data/Kvasir-SEG/masks/cju2qu37qobl50993aw7ghcfq.jpg,543,528,3,13137,286704,4.5821,Small,False
cju2qvuj1s9ok0835tp2k4ozh.jpg,Data/Kvasir-SEG/images/cju2qvuj1s9ok0835tp2k4ozh.jpg,Data/Kvasir-SEG/masks/cju2qvuj1s9ok0835tp2k4ozh.jpg,605,531,3,99752,321255,31.0507,Large,False
cju2qxxko229x08786gvxxhur.jpg,Data/Kvasir-SEG/images/cju2qxxko229x08786gvxxhur.jpg,Data/Kvasir-SEG/masks/cju2qxxko229x08786gvxxhur.jpg,484,530,3,92516,256520,36.0658,Large,False
cju2qz06823a40878ojcz9ccx.jpg,Data/Kvasir-SEG/images/cju2qz06823a40878ojcz9ccx.jpg,Data/Kvasir-SEG/masks/cju2qz06823a40878ojcz9ccx.jpg,603,530,3,34337,319590,10.7441,Medium,False
cju2r11x7sdgx0988o8ule0wl.jpg,Data/Kvasir-SEG/images/cju2r11x7sdgx0988o8ule0wl.jpg,Data/Kvasir-SEG/masks/cju2r11x7sdgx0988o8ule0wl.jpg,622,528,3,45594,328416,13.883,Medium,False
cju2r2obh2bjm08553kng0rh7.jpg,Data/Kvasir-SEG/images/cju2r2obh2bjm08553kng0rh7.jpg,Data/Kvasir-SEG/masks/cju2r2obh2bjm08553kng0rh7.jpg,474,458,3,43992,217092,20.2642,Large,False
cju2r6mt2om21099352pny5gw.jpg,Data/Kvasir-SEG/images/cju2r6mt2om21099352pny5gw.jpg,Data/Kvasir-SEG/masks/cju2r6mt2om21099352pny5gw.jpg,608,528,3,97889,321024,30.4927,Large,False
cju2r7h21sj9608354gzks3ae.jpg,Data/Kvasir-SEG/images/cju2r7h21sj9608354gzks3ae.jpg,Data/Kvasir-SEG/masks/cju2r7h21sj9608354gzks3ae.jpg,614,530,3,10789,325420,3.3154,Small,False
cju2r91dg2k090801bh0xzbxk.jpg,Data/Kvasir-SEG/images/cju2r91dg2k090801bh0xzbxk.jpg,Data/Kvasir-SEG/masks/cju2r91dg2k090801bh0xzbxk.jpg,1348,1070,3,67626,1442360,4.6886,Small,False
cju2raxlosl630988jdbfy9b0.jpg,Data/Kvasir-SEG/images/cju2raxlosl630988jdbfy9b0.jpg,Data/Kvasir-SEG/masks/cju2raxlosl630988jdbfy9b0.jpg,557,528,3,96655,294096,32.8651,Large,False
cju2rga4psq9n09881z519xx0.jpg,Data/Kvasir-SEG/images/cju2rga4psq9n09881z519xx0.jpg,Data/Kvasir-SEG/masks/cju2rga4psq9n09881z519xx0.jpg,622,529,3,18014,329038,5.4747,Medium,False
cju2ricdv2iys0878sv1adh0u.jpg,Data/Kvasir-SEG/images/cju2ricdv2iys0878sv1adh0u.jpg,Data/Kvasir-SEG/masks/cju2ricdv2iys0878sv1adh0u.jpg,616,530,3,243211,326480,74.4949,Large,False
cju2rkjfwoxys0993x768l1j2.jpg,Data/Kvasir-SEG/images/cju2rkjfwoxys0993x768l1j2.jpg,Data/Kvasir-SEG/masks/cju2rkjfwoxys0993x768l1j2.jpg,597,401,3,66409,239397,27.7401,Large,False
cju2rlqdnoz9k0993cpjae3x0.jpg,Data/Kvasir-SEG/images/cju2rlqdnoz9k0993cpjae3x0.jpg,Data/Kvasir-SEG/masks/cju2rlqdnoz9k0993cpjae3x0.jpg,592,531,3,54918,314352,17.4702,Medium,False
cju2rmd2rsw9g09888hh1efu0.jpg,Data/Kvasir-SEG/images/cju2rmd2rsw9g09888hh1efu0.jpg,Data/Kvasir-SEG/masks/cju2rmd2rsw9g09888hh1efu0.jpg,570,531,3,2092,302670,0.6912,Small,False
cju2rn0hasxri0835nfy3buay.jpg,Data/Kvasir-SEG/images/cju2rn0hasxri0835nfy3buay.jpg,Data/Kvasir-SEG/masks/cju2rn0hasxri0835nfy3buay.jpg,622,531,3,11000,330282,3.3305,Small,False
cju2rnkt22xep0801as160g9t.jpg,Data/Kvasir-SEG/images/cju2rnkt22xep0801as160g9t.jpg,Data/Kvasir-SEG/masks/cju2rnkt22xep0801as160g9t.jpg,558,454,3,7813,253332,3.0841,Small,False
cju2ro5jqsy680988pi6qsujw.jpg,Data/Kvasir-SEG/images/cju2ro5jqsy680988pi6qsujw.jpg,Data/Kvasir-SEG/masks/cju2ro5jqsy680988pi6qsujw.jpg,622,531,3,71515,330282,21.6527,Large,False
cju2rpa30t07b0835im0erql0.jpg,Data/Kvasir-SEG/images/cju2rpa30t07b0835im0erql0.jpg,Data/Kvasir-SEG/masks/cju2rpa30t07b0835im0erql0.jpg,621,529,3,32930,328509,10.0241,Medium,False
cju2rqo702wpx0855fn7d5cxh.jpg,Data/Kvasir-SEG/images/cju2rqo702wpx0855fn7d5cxh.jpg,Data/Kvasir-SEG/masks/cju2rqo702wpx0855fn7d5cxh.jpg,621,529,3,9553,328509,2.908,Small,False
cju2rxm8rpbaf0993o3qr2oph.jpg,Data/Kvasir-SEG/images/cju2rxm8rpbaf0993o3qr2oph.jpg,Data/Kvasir-SEG/masks/cju2rxm8rpbaf0993o3qr2oph.jpg,571,531,3,13468,303201,4.4419,Small,False
cju2rz4k434s70855wwx3ddtx.jpg,Data/Kvasir-SEG/images/cju2rz4k434s70855wwx3ddtx.jpg,Data/Kvasir-SEG/masks/cju2rz4k434s70855wwx3ddtx.jpg,612,530,3,49106,324360,15.1394,Medium,False
cju2rzpsmtb0f0835jabkbao1.jpg,Data/Kvasir-SEG/images/cju2rzpsmtb0f0835jabkbao1.jpg,Data/Kvasir-SEG/masks/cju2rzpsmtb0f0835jabkbao1.jpg,528,528,3,8480,278784,3.0418,Small,False
cju2s16zp317h0799gr67jqc2.jpg,Data/Kvasir-SEG/images/cju2s16zp317h0799gr67jqc2.jpg,Data/Kvasir-SEG/masks/cju2s16zp317h0799gr67jqc2.jpg,622,531,3,94088,330282,28.4872,Large,False
cju2s2527pfyr0993l3h1149a.jpg,Data/Kvasir-SEG/images/cju2s2527pfyr0993l3h1149a.jpg,Data/Kvasir-SEG/masks/cju2s2527pfyr0993l3h1149a.jpg,622,529,3,9210,329038,2.7991,Small,False
cju2s9g11pnra0993gn4eh793.jpg,Data/Kvasir-SEG/images/cju2s9g11pnra0993gn4eh793.jpg,Data/Kvasir-SEG/masks/cju2s9g11pnra0993gn4eh793.jpg,622,530,3,156192,329660,47.3797,Large,False
cju2saez63gxl08559ucjq3kt.jpg,Data/Kvasir-SEG/images/cju2saez63gxl08559ucjq3kt.jpg,Data/Kvasir-SEG/masks/cju2saez63gxl08559ucjq3kt.jpg,557,530,3,39236,295210,13.2909,Medium,False
cju2sevf53lkx08558h5bpaig.jpg,Data/Kvasir-SEG/images/cju2sevf53lkx08558h5bpaig.jpg,Data/Kvasir-SEG/masks/cju2sevf53lkx08558h5bpaig.jpg,626,547,3,80210,342422,23.4243,Large,False
cju2sggy13na70855tbeoqgha.jpg,Data/Kvasir-SEG/images/cju2sggy13na70855tbeoqgha.jpg,Data/Kvasir-SEG/masks/cju2sggy13na70855tbeoqgha.jpg,559,530,3,74940,296270,25.2945,Large,False
cju2spdagu1l50835da1f46fr.jpg,Data/Kvasir-SEG/images/cju2spdagu1l50835da1f46fr.jpg,Data/Kvasir-SEG/masks/cju2spdagu1l50835da1f46fr.jpg,465,525,3,10555,244125,4.3236,Small,False
cju2srvy5440s0801y1ba9akr.jpg,Data/Kvasir-SEG/images/cju2srvy5440s0801y1ba9akr.jpg,Data/Kvasir-SEG/masks/cju2srvy5440s0801y1ba9akr.jpg,622,528,3,104278,328416,31.7518,Large,False
cju2sszfq3uye0878sucelzk2.jpg,Data/Kvasir-SEG/images/cju2sszfq3uye0878sucelzk2.jpg,Data/Kvasir-SEG/masks/cju2sszfq3uye0878sucelzk2.jpg,622,531,3,203729,330282,61.6833,Large,False
